Maligant,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,GrayLevelNonUniformity,GrayLevelVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Contrast,Strength
0,69.19907081,563.6552454,-14.17937003,12.37319169,0.938942696,0.849947208,0.279552208,0.816277167,0.849348394,0.895370362,0.892768171,0.995362946,0.980920903,-0.698754458,0.978300696,0.179261154,8.144527522,0.243386239,2.954854232,1,0.45362146,16.28905504,2.721770249,3.328033597,139.8603451,0.23853473,4.210238255,70.01310701,1.555002516,106.6726011,0.040179004,0.030381562,3.057571823,470.2073523,0.801577099,0.878935532,0.258045442,0.915153865,64.21796934,0.028882381,76.18537859,0.198917438,5.150924746,70.36814621,5.339425587,346.5744125,0.115244286,0.037348297,179.5587467,0.468821793,0.710580315,48.97766449,0.032410939,4.213923373,0.574212894,2.30655332,4.13358944,209.3088456,0.313806365,0.888064214,167.5577211,3.988347655,69.72713643,4.763118441,318.161919,0.095619215,0.028823498,0.48925329,33.94856655,0.019981999,0.119415565,0.075026012,10.9657135,0.014287457,3.248511445
1,44.42937175,114.5975661,0.767052731,3.582321034,0.565230396,0.725179856,0.209667413,0.710974768,0.518352039,0.916161785,0.914375518,0.995986802,0.982735032,-0.585001242,0.918205172,0.147694095,6.608614391,0.341165339,2.279307432,0.982558105,0.537458273,13.21722878,2.071678747,1.036887857,425.4080306,0.402198941,1.056711967,44.97391504,1.401076477,62.27251181,0.04213096,0.030279567,2.191554454,844.8620583,0.798571449,0.88961312,0.137109612,0.914189022,41.28994178,0.02766298,269.4979138,0.374823246,1.150914672,46.01668985,4.273991655,184.4603616,0.125703595,0.029978139,336.9054242,0.468574999,0.709747317,33.40752039,0.020747449,3.255992315,0.60470984,1.539315345,3.310195981,397.0773759,0.333959105,0.745794962,486.5660219,1.034890194,44.74600505,4.291841884,185.7872161,0.127338622,0.030252145,0.508885151,23.61459256,0.0151037,0.737460444,0.029778912,2.800445084,0.009743499,0.682935177
0,72.08243277,812.2398766,-43.03534939,14.20562936,2.904512005,0.650093538,0.517371443,1.011964083,2.598448574,0.856374957,0.852837617,0.986998275,0.968746491,-0.641542549,0.981684669,0.226023475,8.319626566,0.125436776,3.600294055,0.990163286,0.254457307,16.63925313,3.283746715,4.27753534,119.3715569,0.168675756,5.243912987,73.08991257,1.410132563,102.4318186,0.042941465,0.03505758,3.274069397,578.9462216,0.817207253,0.898159898,0.168065074,0.922863116,67.57060804,0.033519922,80.03777336,0.159120822,6.003794331,73.32206759,3.976143141,284.7395626,0.096509947,0.041258875,262.8011928,0.52246758,0.750562564,54.89495596,0.036018207,4.178005227,0.638324873,1.521906335,4.367122142,272.4923858,0.34580252,0.767702079,135.3248731,5.043269602,72.87563452,4.060913706,287.3807107,0.093592709,0.033509113,0.550728638,40.30541208,0.024441207,0.274569151,0.037002978,18.00662302,0.029741017,1.797003967
0,66.00636946,1884.043406,-100.8986776,24.57426392,4.887647507,0.65984209,0.717990045,1.139176846,4.361398362,0.847306906,0.840982427,0.978147209,0.959894845,-0.672181658,0.990253332,0.194424261,7.811429099,0.110701259,3.917286904,1,0.234500265,15.6228582,3.528761946,7.365477857,146.8167866,0.147493464,7.709398635,65.69784055,1.41917732,94.8627293,0.065768285,0.051399577,3.510656635,815.0777099,0.818543799,0.896039604,0.172960591,0.923492857,60.59972669,0.048587837,97.15977175,0.138601672,8.566689933,64.82738944,4.007132668,267.9728959,0.155004789,0.057206864,363.9101284,0.519129998,0.748792871,47.58747286,0.046700512,4.439600568,0.630963096,1.495292032,4.64959393,378.8343834,0.340985044,0.788051082,166.9315932,7.484882782,65.86768677,4.143114311,275.3492349,0.160865826,0.049849528,0.545840834,35.00239049,0.032414086,0.458709406,0.021431844,28.59174773,0.051923061,0.976818258
0,75.35340904,2016.786126,-138.7426266,19.45522518,2.38344446,0.787028128,0.463634619,0.989051207,2.151050444,0.860412929,0.857407514,0.989259862,0.971188468,-0.602855821,0.977080527,0.228995435,8.4285576,0.121649111,3.627829715,0.964995239,0.211813349,16.8571152,3.30656743,5.45966741,147.9900625,0.177817376,6.748050846,75.32042657,1.438552792,109.8248501,0.057092316,0.045788797,3.24403686,683.698088,0.821230071,0.894892473,0.188836518,0.924656106,69.49128967,0.043477468,98.68858131,0.17074149,7.51654075,74.48442907,4.197231834,321.8944637,0.141935993,0.052729763,298.9411765,0.517199267,0.747467263,54.92615826,0.045057456,4.194265573,0.621505376,1.608361969,4.374837543,314.4924731,0.33816395,0.772523991,167.3268817,6.534615562,75.60322581,4.161290323,322.5795699,0.132577373,0.043970806,0.540296595,39.93153524,0.030399961,0.402944859,0.026193432,17.02235327,0.04952359,1.459115488
0,73.21935814,1069.507354,-65.10535315,12.02597155,1.326832286,0.803685469,0.30934782,0.804246605,1.227263872,0.891974481,0.890863266,0.994013086,0.979764461,-0.677647897,0.981292936,0.193991877,8.39869286,0.146700689,3.239474224,0.996310343,0.237918116,16.79738572,3.022656216,3.338200959,260.5021378,0.204475884,3.439700052,74.78668727,1.415192647,104.9295509,0.03964649,0.029267666,3.038530372,1026.539916,0.805683514,0.890909091,0.155071219,0.917552546,68.94214724,0.027015184,178.1106043,0.203090769,3.533568491,76.10376283,4.565564424,326.6374002,0.115906842,0.029979976,454.9133409,0.518715326,0.748455139,57.83755198,0.022304453,3.968018595,0.613286713,1.906842675,4.218709287,472.6727273,0.330540369,0.848137317,293.6741259,3.392962492,74.41188811,4.355244755,312.0370629,0.113584053,0.028942353,0.53416181,40.89998951,0.015896205,0.407561072,0.021550479,14.20903574,0.013571131,1.39234011
1,65.86729849,1061.950405,-57.76723065,14.55957351,3.719145165,0.54791952,0.522322502,0.904545647,3.446131314,0.890854307,0.886799891,0.98389259,0.971200211,-0.711901639,0.985625937,0.142106186,7.946112724,0.171189716,3.288249587,0.982679146,0.312480151,15.89222545,3.049523599,4.56967967,207.2065205,0.217386034,3.908327042,67.27700683,1.478201932,101.6545051,0.045568032,0.033332574,3.075726852,768.0050853,0.803819247,0.886025998,0.199882777,0.916338739,61.69569378,0.031043591,132.8118022,0.211821056,4.116501199,67.22647528,4.709728868,327.2711324,0.12345645,0.036089579,281.9473684,0.449676824,0.694433317,47.24727409,0.02580779,4.165938212,0.582172702,1.759224071,4.206884543,358.3611885,0.332740194,0.724809881,234.5728877,3.851642644,67.42154132,4.379758589,301.3156917,0.116945908,0.03259521,0.489525431,33.15175178,0.017610632,0.212271691,0.044128222,15.80456146,0.022089427,1.221690969
0,66.58871853,771.9221898,-44.56780541,10.93028142,2.297451556,0.648344908,0.483872486,1.025819759,2.057804464,0.846768028,0.84375478,0.989434348,0.969303429,-0.593516147,0.969890861,0.256939516,8.025597539,0.149643883,3.38439852,0.964757835,0.279618943,16.05119508,3.058605169,3.306933245,189.6797026,0.201791185,3.878138193,68.72082418,1.296939489,87.73698793,0.037480967,0.030481481,3.020981311,790.8208405,0.841008226,0.914396887,0.100281211,0.934090795,64.4808276,0.028940623,132.1541726,0.186922451,4.347709008,70.07920792,3.035360679,197.4780764,0.080982165,0.032839565,393.2234795,0.556185968,0.774218603,55.05633558,0.027701307,3.886930199,0.687743191,0.921154189,4.013909688,396.3540856,0.385558449,0.630236642,212.0933852,3.752595611,68.32976654,3.468871595,225.3219844,0.088660637,0.029882942,0.598754053,42.19896806,0.020603103,0.290702195,0.028441657,21.39100022,0.018546905,1.290312599
0,72.92945994,505.3852648,-36.92757396,7.685877103,1.377868892,0.708602621,0.373261442,0.941494778,1.235707232,0.866168395,0.863673876,0.993229818,0.975002661,-0.571328308,0.958368363,0.23240205,8.445696798,0.17362776,3.162176214,1,0.300212109,16.8913936,2.872564736,2.265936499,138.1072575,0.222553451,3.649455423,73.59952522,1.615133286,118.6601576,0.036569625,0.027331875,3.003894349,518.3564071,0.834176638,0.889526542,0.343053996,0.929704691,68.38300574,0.026210504,80.94647202,0.196950054,4.704080606,73.50121655,5.530413625,404.4671533,0.100811377,0.033183374,205.4768856,0.499943761,0.734736124,53.70311631,0.028694484,4.104337418,0.589670014,2.654459777,4.104885102,230.4662841,0.33065464,0.759808896,159.8378766,3.403852131,73.65566714,4.308464849,318.7431851,0.076470585,0.026000798,0.514591503,37.69512315,0.018226425,0.252932805,0.032819692,17.25627635,0.017728859,2.176195141
0,65.91802312,1492.993553,-85.08649739,19.3971798,2.533215318,0.776245431,0.43008279,0.871209759,2.31967702,0.885854371,0.882991728,0.988727819,0.974438938,-0.719945417,0.988528468,0.176391072,7.852095129,0.161434221,3.398115632,0.989278509,0.318393371,15.70419026,3.141199707,5.482598779,149.7552989,0.177407979,6.312657678,66.78475366,1.45703346,97.26761286,0.055276083,0.042789553,3.306869802,678.4551909,0.803425411,0.885886674,0.181962929,0.916260366,61.33936128,0.040236989,90.09123435,0.161164999,7.238756916,66.85152057,4.817531306,310.7889088,0.150914611,0.049531768,257.0250447,0.459794355,0.702362862,46.41315375,0.040093097,4.373714883,0.58656873,1.911085794,4.391851189,315.5267576,0.331087888,0.772057973,173.4449108,6.077689166,66.64952781,4.431269675,288.4144806,0.138368787,0.041223476,0.495174886,32.89140492,0.026047247,0.26524066,0.038470207,16.9175574,0.033616777,1.561985916
0,63.40471544,128.9668305,11.64927468,5.448064323,1.001496807,0.723720328,0.219243919,0.60389947,0.93425732,0.928867071,0.927956927,0.995299149,0.985977635,-0.710249697,0.965303748,0.123493646,7.890750393,0.287883983,2.476334724,0.972702872,0.471755558,15.78150079,2.342483402,1.612390283,394.9739403,0.356700445,1.617674382,62.43209211,1.563978699,97.89097388,0.029690194,0.019829131,2.429110265,886.619983,0.800050849,0.881264916,0.27387213,0.914740653,57.16529267,0.018320678,245.4017094,0.349575085,1.753687064,62.33618234,5.670940171,350.5185185,0.1034356,0.021114204,300.9230769,0.428665352,0.675759435,42.12331252,0.015298458,3.585716673,0.558472554,2.464697933,3.556575617,416.4399364,0.331296688,0.696772062,449.5982498,1.583355959,62.4407319,4.498806683,280.4900557,0.08078919,0.019555461,0.466681252,29.12517325,0.010120712,0.324676819,0.039889777,5.677011948,0.008956125,1.27978773
0,61.86727909,1839.12925,-94.49617521,23.68363503,3.977681425,0.716873244,0.616743041,1.077850536,3.529126382,0.859903364,0.854207893,0.982080138,0.964783693,-0.665129578,0.988129869,0.185387163,7.544760707,0.127189464,3.802159761,0.990907449,0.26911689,15.08952141,3.437833466,6.915329114,209.1720761,0.151900865,7.580423894,62.93697645,1.448590118,91.91193695,0.069996332,0.055877542,3.463308302,1140.18992,0.827633931,0.898401826,0.208485929,0.927638471,58.35804763,0.053256149,134.762151,0.139361066,8.411821762,62.77766287,4.373319545,278.2885212,0.167993089,0.063855358,517.4819028,0.535141575,0.75979573,47.80267938,0.053862459,4.4221633,0.630789302,1.860094601,4.576918499,533.3652968,0.347922568,0.795348602,238.791259,7.343129558,63.02217873,4.081539465,260.3176778,0.155963505,0.053753438,0.553305514,34.80169004,0.036914307,0.583952738,0.017375617,25.1532024,0.045463033,0.773348447
0,69.1412007,1047.357451,-50.52037328,14.15049898,2.707000793,0.692119605,0.465134484,0.931993358,2.463570199,0.87939755,0.875704842,0.987642514,0.972383948,-0.660809743,0.981144265,0.178970766,8.14075021,0.156788818,3.387920164,0.980872222,0.306172512,16.28150042,3.09028843,4.214374944,240.4970716,0.208402623,3.927809793,70.06667506,1.423383622,99.39958386,0.039365813,0.030042072,3.074809202,929.9093752,0.805379784,0.889060092,0.156891217,0.917107447,64.3129714,0.028233179,154.002551,0.196431825,4.31281237,70.36989796,4.525510204,315.2602041,0.108315898,0.033684279,374.7959184,0.478056018,0.717211574,50.78754969,0.027241716,4.093261203,0.604006163,1.784458299,4.211588671,433.4006163,0.33389878,0.810152398,274.8382126,3.827946752,69.99075501,4.372881356,303.5793529,0.101725761,0.029139751,0.51275498,36.19585003,0.018244885,0.440717251,0.025089438,16.03495692,0.0271919,0.958961382
0,74.33982641,765.0367773,-44.1796673,9.878629039,1.890942737,0.65945311,0.400179224,0.889282006,1.723162601,0.872492744,0.870775744,0.991243153,0.97459856,-0.616504162,0.968695443,0.21972894,8.502412252,0.149193853,3.220792373,0.96809776,0.259781984,17.0048245,2.975967713,2.942392944,100.6046621,0.207831746,3.302668044,77.86160952,1.433448939,109.9231359,0.036923697,0.028701065,2.927170272,398.5845522,0.823342338,0.894639556,0.183265893,0.925200045,72.32497355,0.027249155,69.85628743,0.209150561,3.695623723,80.0748503,4.541916168,335.1287425,0.098806812,0.032489891,176.2634731,0.527734949,0.754686219,61.93445387,0.027292408,3.769680404,0.617375231,1.918292158,4.040427573,183.6136784,0.339396818,0.823743256,112.6266174,3.20153341,77.42883549,4.219963031,315.7245841,0.088596471,0.027726207,0.542562128,43.82560895,0.018453395,0.324313375,0.045815426,9.465235481,0.02907827,2.1742091
0,62.51766341,2411.200348,-139.0325585,30.83763805,3.140233347,0.799452299,0.571702182,1.123912018,2.796701524,0.840081592,0.834884603,0.985909048,0.965232318,-0.608707874,0.983094347,0.243078252,7.449999599,0.094791869,3.969882104,0.986970406,0.182980234,14.8999992,3.554433617,8.494467848,120.6791638,0.151970301,7.36192311,65.38988808,1.38638765,88.18218977,0.079373234,0.051545944,3.41031359,661.4716372,0.831856307,0.903868032,0.159842751,0.929576492,60.7611828,0.048442029,86.45804196,0.151150423,7.162975573,65.93181818,3.533216783,220.986014,0.215874301,0.051175191,292.7867133,0.511864883,0.741837441,49.13223914,0.038943432,4.292974357,0.650739477,1.171729058,4.499860269,318.6473265,0.362511179,0.675902521,133.8213879,7.405920732,65.26279863,3.805460751,245.6837315,0.196861318,0.05163388,0.555619075,36.68380799,0.028962442,0.366353755,0.030395767,20.00101729,0.051445962,1.40887372
0,66.15008931,1228.934299,-74.30332584,17.73190598,5.645842969,0.529983265,0.846594893,1.283993197,4.865901391,0.813360033,0.805360201,0.974903385,0.952207689,-0.637767561,0.98462269,0.24087506,7.944402722,0.119792495,3.809494899,0.992007944,0.249743476,15.88880544,3.394699589,5.844437237,97.46911346,0.160249615,6.025041975,69.90522309,1.370094533,93.9243716,0.051587722,0.041400082,3.310951408,509.993924,0.838243281,0.907835821,0.155962698,0.932715705,65.35392754,0.039444514,67.8494382,0.152470648,6.75503598,70.68314607,3.393258427,221.8494382,0.117426994,0.045583845,234.5640449,0.527110213,0.75267213,53.03116657,0.038188222,4.156028653,0.664179104,1.126372933,4.32442185,249.1014925,0.371793272,0.662339051,108.7492537,5.822207619,69.60746269,3.680597015,244.3835821,0.115735694,0.04022461,0.570302653,40.10282919,0.027478995,0.346145846,0.030194688,32.14789031,0.063909986,1.135309854
0,62.8872425,1657.507708,-90.39282516,23.37000564,5.203523164,0.562586015,0.743542033,1.144360073,4.560832665,0.84748756,0.839842085,0.977074096,0.958868628,-0.698004052,0.991591241,0.18097077,7.635911004,0.102843468,3.949427505,0.989342415,0.206403046,15.27182201,3.525993884,7.143382201,85.8578726,0.132213698,7.897760326,65.27719605,1.380430859,91.88893639,0.07221947,0.058721692,3.596027029,539.0366259,0.829536139,0.903337969,0.15388791,0.928628553,60.58151645,0.056210162,58.68831169,0.127030978,8.643709826,64.66666667,3.82034632,258.4545455,0.159221361,0.067407222,235,0.508658009,0.737820415,47.54995411,0.056696203,4.454347539,0.64255911,1.398348044,4.657208265,262.340751,0.364868917,0.667659649,96.20166898,7.689346005,65.44089013,3.812239221,254.4700974,0.151473262,0.056495404,0.549014835,35.52065369,0.039336951,0.309301466,0.033681942,26.67278883,0.055565493,1.456782321
1,68.33470751,1433.39,-82.47258901,19.20648732,4.055182509,0.661933094,0.666821851,1.087909805,3.563340661,0.839196317,0.83373818,0.981322126,0.961165908,-0.66272898,0.987358712,0.226389506,8.033354871,0.109746983,3.834446324,0.97513413,0.212352974,16.06670974,3.432073084,5.815417458,99.99901327,0.142235922,6.866546325,67.6920677,1.380485542,93.71051384,0.052828121,0.043232265,3.500922753,581.5262281,0.827099524,0.900128041,0.14583764,0.927265517,62.63390703,0.041222499,66.57539683,0.132094041,7.780860261,67.38293651,3.89484127,263.4166667,0.118726553,0.04915056,279.3134921,0.554193437,0.772518809,52.00629208,0.041364045,4.355758795,0.645326504,1.493571271,4.602567233,273.3277849,0.349971556,0.81618333,113.7451985,6.599638338,67.84379001,4.052496799,280.5377721,0.11619938,0.041537013,0.568660193,38.34547553,0.028824703,0.383925048,0.030409161,23.85851487,0.054086665,1.325767831
1,74.53114524,1715.936379,-110.8194055,19.74510904,4.669970425,0.602745553,0.726148539,1.154499773,4.091601058,0.829120327,0.823693951,0.979178894,0.958360375,-0.602138678,0.979408616,0.242325879,8.404451232,0.106084894,3.77384865,0.982533473,0.199590139,16.80890246,3.414640445,6.103769867,125.5990786,0.154218385,7.477993372,73.27408705,1.366718566,100.7620806,0.063183627,0.051048364,3.353038152,673.8121641,0.826976652,0.901993355,0.13654576,0.927394814,67.60410579,0.049203885,86.24232082,0.147171196,8.2542633,72.28156997,3.663822526,271.8822526,0.137270045,0.059225003,308.7713311,0.526913534,0.753966666,53.24100721,0.052005189,4.257550575,0.648947951,1.289278268,4.457147712,320.696567,0.3551457,0.738527536,141.1727575,7.258023887,73.60022148,3.9213732,298.1052049,0.129903112,0.048858346,0.560641073,39.97243079,0.035898729,0.457910536,0.018576093,35.23155331,0.05777386,1.106962178
0,63.59776278,2028.264398,-113.3807241,24.76738999,5.348061512,0.636453971,0.806095819,1.233985933,4.640131816,0.824975513,0.817371063,0.975880606,0.954550962,-0.62883577,0.984435325,0.222291801,7.65625126,0.113167779,3.855678339,0.989150475,0.230626385,15.31250252,3.417831737,7.528862876,104.0069697,0.147743801,7.587218172,66.61656709,1.40127181,90.46449738,0.076055811,0.052723919,3.417024692,595.222012,0.845182545,0.906048906,0.182016866,0.935409069,62.39917095,0.05044058,70.74757282,0.137373928,7.920648506,67.82524272,3.823300971,243.5436893,0.19378673,0.055075973,294.4796117,0.571805071,0.784468251,53.87592764,0.04601986,4.263560334,0.662805663,1.547011028,4.491319174,282.1634492,0.363144722,0.752973602,117.3397683,7.450852949,66.30759331,3.821106821,244.4877735,0.17134761,0.051847658,0.587120692,39.99576934,0.033595009,0.345746997,0.028221876,30.20115605,0.0549324,1.316577637
0,50.56775567,1863.258013,-29.9009886,28.33294869,3.86849647,0.758560204,0.574062506,1.032090477,3.524743538,0.870374456,0.864912307,0.983222156,0.967547339,-0.723148685,0.993178141,0.171459606,6.665104284,0.145981982,3.85113989,0.995579289,0.339670572,13.33020857,3.46631727,8.050361289,200.5399617,0.163457851,7.818702578,54.80832588,1.377218763,74.59348607,0.08236607,0.063654297,3.579000996,1007.72534,0.820904953,0.898901099,0.138634587,0.92449728,50.70277648,0.06012762,122.4318976,0.142528402,8.520162465,55.93597206,3.891734575,206.0721769,0.19648075,0.069601778,421.0605355,0.490175245,0.725523996,41.29017,0.054867698,4.580725221,0.629304029,1.366632289,4.630741361,484.3040293,0.354801487,0.686516121,230.6322344,7.653584511,54.67399267,3.958241758,213.9457875,0.195897638,0.06201463,0.534225275,29.9813781,0.03860907,0.368618302,0.030882155,18.2046647,0.039307204,1.021751204
0,50.61954435,1423.553651,-47.64386781,24.97873477,2.214738247,0.837370515,0.498482438,1.109295889,1.960538137,0.843024092,0.838318096,0.98929906,0.968055187,-0.6547334,0.990759358,0.249433684,6.701479045,0.104216639,4.148863088,0.982034475,0.247141678,13.40295809,3.753548244,6.798368255,194.6523476,0.147985582,6.784371941,51.71445604,1.340420566,69.05677965,0.070780584,0.056537387,3.519226512,1093.528799,0.831248841,0.906443832,0.122987746,0.929503911,48.03216808,0.053590536,131.209205,0.137248122,7.386209756,51.79811715,3.381799163,175.9330544,0.153378836,0.061821289,501.7343096,0.524826684,0.752525226,39.23117419,0.050153749,4.436718534,0.658855961,1.078135668,4.588155475,530.6498966,0.36571323,0.662428677,219.662991,6.625394402,51.72157133,3.71950379,193.2942798,0.165295042,0.055146176,0.567705988,29.51581208,0.036218331,0.39745861,0.028617636,16.79188959,0.030757679,1.003462435
1,55.99660644,2198.24435,-73.99783974,31.17575199,6.663659976,0.650459887,0.878491096,1.191781624,5.873668652,0.841825293,0.834122758,0.970857985,0.953233567,-0.689841413,0.990360565,0.17254249,7.060775177,0.142210337,3.786658316,1,0.320934615,14.12155035,3.335758325,9.459852992,121.3566948,0.140750367,10.24184764,59.60986745,1.34771143,80.31027321,0.090996022,0.075777124,3.59769824,707.2580858,0.820219686,0.901935146,0.118364764,0.924544469,55.12968923,0.072357464,76.95137763,0.124718602,11.39936273,59.49594814,3.867098865,223.0356564,0.201138763,0.088001811,322.9027553,0.523343201,0.751197612,43.98401118,0.076080487,4.503188459,0.64539749,1.466357053,4.613632358,341.3640167,0.357075331,0.738086693,140.4330544,9.931884727,59.59309623,3.922594142,230.7709205,0.199253653,0.072707997,0.557706299,32.81047275,0.052463251,0.639321947,0.016868604,39.27091837,0.094497931,0.885421628
0,72.79544997,2346.946079,-140.1607319,28.27544587,3.903991566,0.748883095,0.654228367,1.110516202,3.435471993,0.839185283,0.833556349,0.982003626,0.961625005,-0.670619708,0.988434903,0.226984543,8.160109965,0.109467595,3.792831433,0.991686113,0.228154379,16.32021993,3.43979617,8.044859359,55.77752192,0.141066401,9.454041555,70.80186011,1.51432342,108.2876668,0.071825494,0.0579797,3.499582369,329.2894324,0.831255077,0.900911162,0.278267958,0.929087449,65.53717939,0.055529449,38.43971631,0.136311051,10.56415673,68.4751773,4.343971631,318.4078014,0.153979448,0.068859659,144.9716312,0.514083799,0.744289245,49.30124805,0.060109418,4.323888084,0.642369021,1.920539711,4.521657113,154.7448747,0.35249402,0.674571012,62.18906606,9.189315124,71.20045558,3.888382688,285.61959,0.150323395,0.055433389,0.549366616,37.15130094,0.040875375,0.216761319,0.04792402,24.12162704,0.075768875,2.644581134
1,51.14649461,474.6216937,-21.72816718,10.16706732,1.95276554,0.676994026,0.435753672,1.011986052,1.747066136,0.86521503,0.86046907,0.989211768,0.970191183,-0.6501741,0.97712883,0.207752288,7.003143404,0.1884428,3.275196533,0.982587181,0.360957504,14.00628681,2.904144064,3.029958216,192.0502871,0.237425503,2.976749405,51.24151045,1.843708679,98.15207647,0.065879072,0.045481642,2.958304392,661.141779,0.81406208,0.874325782,0.521448342,0.920611692,47.40989679,0.04286072,109.872,0.219744,3.465164,51.158,7.142,375.93,0.207672755,0.055479266,229.544,0.459088,0.704235321,36.22507254,0.045009572,4.143614426,0.539374326,3.704684,4.146230397,287.3063646,0.309931353,0.823056129,223.7098166,2.884678627,51.25242718,4.844660194,246.3096009,0.153184758,0.043416478,0.46785329,24.05645301,0.0269843,0.259994886,0.039635541,14.1475115,0.015027374,1.142750614
1,60.8486226,2500.489715,-124.2413052,33.52577333,6.917248366,0.659186352,1.009708654,1.447876617,5.885371921,0.785204749,0.775474655,0.969458454,0.943606679,-0.562574373,0.983897543,0.268220913,7.361128782,0.07091189,4.445695109,0.965794281,0.156559184,14.72225756,3.892968141,10.11075542,198.3597466,0.12223867,10.35808367,63.21558611,1.315645783,83.65155109,0.089423907,0.073054536,3.649110812,1363.095899,0.839822517,0.912169758,0.113355414,0.933524524,58.93463686,0.069344999,141.8436725,0.117323137,10.94084003,63.06947891,3.072787428,196.611249,0.183063059,0.078291013,661.1836228,0.546884717,0.767987054,48.32946426,0.063540351,4.497752687,0.679595278,0.907581066,4.677871054,674.7931422,0.379310367,0.638390997,220.3355818,10.17603791,63.33726813,3.537380551,228.7571669,0.200488763,0.07137805,0.59004372,37.14539395,0.047367191,1.291604966,0.008386547,40.24496758,0.10183058,0.464060506
0,60.14353553,2102.317434,-114.4548484,25.70807645,1.478502795,0.891095728,0.317115837,0.776669135,1.372225759,0.897470037,0.896197166,0.993164658,0.979785862,-0.722996477,0.990102129,0.178352088,7.353651523,0.135572806,3.50752766,0.996255888,0.249317279,14.70730305,3.285976966,6.79664481,128.0065967,0.184906598,6.102259343,62.62686216,1.383927582,85.46652067,0.065298742,0.04569131,3.259788129,559.784188,0.808378712,0.894379845,0.13310796,0.918768096,57.73184229,0.04186726,88.17184265,0.182550399,5.955411528,63.62732919,3.962732919,240.4575569,0.187706181,0.044540138,238.0351967,0.492826494,0.729012197,47.07030656,0.032150409,4.165570345,0.624031008,1.394776436,4.38892816,263.372093,0.340274022,0.75632474,143.9483204,6.133714253,62.34496124,4.160206718,250.7816537,0.202496579,0.046015121,0.530857738,33.98973873,0.02368054,0.212209302,0.049086758,12.65397906,0.02475867,2.562560621
0,58.50241918,2258.638571,-63.0362844,34.12965555,4.371194611,0.777935604,0.679726638,1.138988404,3.853708238,0.838577236,0.833789471,0.980621749,0.960969105,-0.667220081,0.991261745,0.232526506,7.143202182,0.101424049,4.08555074,0.996195628,0.23550686,14.28640436,3.720473396,9.62521254,163.7059523,0.138091357,10.29369895,60.541082,1.374007757,83.23888285,0.086423844,0.07009929,3.608953714,981.6080667,0.827929581,0.902894136,0.147139926,0.927925737,56.05167427,0.066821297,110.364486,0.128930474,11.10173378,60.56074766,3.926401869,244.4766355,0.195008543,0.078764042,465.2990654,0.543573675,0.765186162,46.83641566,0.065921668,4.465296796,0.651942117,1.573618602,4.687432941,470.727342,0.358512827,0.776554567,185.3610053,10.07318461,60.67479056,3.933739528,246.1005331,0.193211828,0.067676979,0.568983244,34.7106882,0.046529068,0.706136408,0.015059887,28.70815294,0.069415058,0.898893161
0,50.91189724,1652.771376,-39.68739942,28.55771258,6.372361506,0.637089217,1.004824914,1.480650422,5.289289402,0.772278455,0.760886764,0.970968685,0.942377358,-0.592810456,0.989145716,0.284955771,6.728980509,0.060118543,4.670202998,0.972783685,0.146292481,13.45796102,4.043172705,8.732518522,106.5983343,0.101156267,9.270911695,54.96002728,1.356650734,74.33848878,0.089007088,0.070118758,3.825682231,893.3984461,0.847390562,0.911548443,0.151600408,0.936634836,51.36300682,0.066819899,76.57452229,0.097547162,9.939217007,55.24840764,3.248407643,172.4178344,0.202456374,0.074542124,442.5235669,0.563724289,0.779531176,42.77082653,0.06223264,4.62524959,0.679065744,1.079823117,4.861983781,435.3321799,0.376584931,0.665374576,118.8131488,9.074756648,55,3.581314879,197.9463668,0.205157476,0.068672798,0.595628845,32.62510957,0.046209854,1.038187471,0.014711434,37.88655592,0.094875628,0.633890369
